nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
lcl|Zmarina_Zosma12360g00010.1,353.00000000000006,262.95035823681576,2549.12752620226,6.36927307509922,0.2832861189801699,5.95228265038866,346.0939178893497,346.6721871612583,56.98481162088627,103.66263911594324,262.95035823681576,470.1202205906244,2542.758253127161,120181.60535117052,366.45758147468115,183.22879073734057,0.9804360280151548,0.7805653648496726,0.22357666365380116,0
lcl|Zmarina_Zosma123g00070.1,666.75,469.62395034282605,3045.974781329676,3.836917742263786,0.22547181602299715,6.606579601934635,662.0461653087343,662.7813639420536,94.06563662719427,179.37347157931467,469.62395034282605,983.8916193117391,3042.137863587412,439279.13638888893,804.5181477324244,402.2590738662122,0.9929451298218738,0.8932581743687653,0.2995791005793243,0
lcl|Zmarina_Zosma123g00120.1,337.2500000000001,215.8452133943678,2450.25,1.956308014144847,0.23424759080800586,4.876411145842699,353.2304488573996,353.9780273631857,44.79933844581647,124.5587941357089,215.8452133943678,496.12806584131687,2448.2936919858553,125300.44385593222,371.569271705608,185.784635852804,1.0473845777832453,1.0310955949438312,0.2618700716374317,0
lcl|Zmarina_Zosma123g00230.1,1035.2499999999993,651.871480234647,6481.241357145251,13.750559373358513,0.22313450857280864,8.075144288075746,1053.3846638336822,1054.1455051490811,192.23875585369316,297.438282435368,651.871480234647,1434.0127398923291,6467.490797771892,1111222.7460260114,1136.5744574569612,568.2872287284806,1.0175171831284067,1.0918476400731523,0.2523044616633245,0
lcl|Zmarina_Zosma123g00470.1,711.7499999999998,543.7080905744273,6480.25,5.657243747366866,0.22058306989813847,6.694205406861352,737.899976284049,738.6845591492569,106.0328734103998,180.79907425156722,543.7080905744273,1008.5672883930514,6474.592756252633,545654.8779255319,827.7682141414841,413.88410707074206,1.036740395200631,0.6831897878834707,0.2842832704797886,0
lcl|Zmarina_Zosma123g00760.1,1742.9999999999977,1179.9962334891848,15661.239249759736,1.7546480968617297,0.2149550583285526,10.134515466795335,1792.6432997113502,1793.4412713955228,292.9166413033536,519.4383122543555,1179.9962334891848,2323.0818124926036,15659.484601662874,3216431.593944789,1803.6435002382482,901.8217501191241,1.0284815259388138,0.9421903954927352,0.22391938958638727,0
lcl|Zmarina_Zosma123g00800.1,424.0000000000001,256.1925582329545,2967.7269845734495,1.148374324764085,0.26415094339622636,6.295082113951495,470.7494025487446,471.4514900418563,51.85797345253891,96.40924294593724,256.1925582329545,559.4874235823165,2966.5786102486854,222266.50746268654,463.0781806363793,231.53909031818964,1.1102580248791143,1.069406190587802,0.22683206240367645,0
lcl|Zmarina_Zosma124g00020.1,497.24999999999994,324.51546797657824,3540.25,2.1213320461102505,0.23931623931623935,6.119570669712199,533.1015381707316,533.8497512240897,64.9543668318629,115.57745251035958,324.51546797657824,674.0205019323543,3538.12866795389,284995.5568820225,558.4430494219947,279.22152471099736,1.0720996242749756,0.9720542128773688,0.255246281309535,0
lcl|Zmarina_Zosma124g00030.1,409.4999999999997,310.8992477986803,2561.6074975977626,0.347524157501474,0.21978021978021994,5.007167589285441,405.80691221318546,406.56050044297973,70.08457125461652,104.26053494502753,310.8992477986803,554.4172780625349,2561.259973440261,165291.4405204461,450.1567431175074,225.0783715587537,0.9909814706060702,0.7289236523614521,0.28340641581227355,0
lcl|Zmarina_Zosma124g00240.1,359.99999999999966,256.83506235245,2916.0,0.9911638953024249,0.28888888888888914,6.257428990800332,390.10767744303615,390.73435684692316,47.51824120570467,74.30596744742367,256.83506235245,464.09959410733336,2915.0088361046974,152673.3376205787,389.7936266599097,194.89681332995485,1.083632437341768,0.7933574006316286,0.24358313954985783,0
lcl|Zmarina_Zosma124g00290.1,818.5000000000005,553.2365318667539,4715.90173709758,0.0,0.23213194868662174,7.549328686989437,833.3656160413626,834.0976017916529,119.09825959033849,227.7219386008087,553.2365318667539,1119.3663471239365,4715.90173709758,695718.8093145868,891.6444085231278,445.8222042615639,1.018162023263729,0.9549114927249914,0.2409225798616988,0
lcl|Zmarina_Zosma124g00370.1,410.5000000000001,240.2631417796404,1749.7893505924674,4.286387305778549,0.22898903775883064,5.26536863958097,402.390668380866,403.1060301338212,58.326137380072865,111.11427799200496,240.2631417796404,593.8064302157825,1745.5029632866888,162494.47153024917,482.6921522237775,241.34607611188875,0.9802452335709279,1.269190900266324,0.24082470820789367,0
lcl|Zmarina_Zosma124g00390.1,747.5000000000003,546.2049239843113,4307.598020341408,3.1291854619380848,0.23455964325529532,7.231931442834884,750.3834020019366,751.0977128747726,133.85825108378964,197.23471703272855,546.2049239843113,1052.1407732240245,4304.46883487947,564147.7742857143,854.906056191296,427.453028095648,1.0038573939825235,0.8047689040508768,0.2678578452227348,0
lcl|Zmarina_Zosma125g00330.1,459.99999999999966,276.29153322768013,2630.041630892126,1.145092513327593,0.23188405797101466,5.734381500359024,522.1101416368006,522.9278557504364,65.5670530993697,122.89492134003044,276.29153322768013,593.6944118721391,2628.896538378798,273453.5423197492,470.7994905321086,235.3997452660543,1.1350220470365238,1.0555730608664218,0.22023040183212705,0
lcl|Zmarina_Zosma126g00050.1,391.4999999999999,295.25534247860935,2178.9424029377456,0.5449555113360901,0.20945083014048538,4.680745035217897,396.9776442068242,397.78697765492103,64.83679290439287,118.36956867895488,295.25534247860935,471.36319357463475,2178.3974474264096,158234.47959183666,352.9936248956799,176.49681244783994,1.0139914283699216,0.7273305607449825,0.19996064949068357,0
lcl|Zmarina_Zosma127g00100.1,908.0000000000008,565.9528063680009,6463.470474747492,3.167759166906996,0.22026431718061654,7.537226720061367,958.0730661071731,958.8724597098318,143.65477602634363,269.2393233758764,565.9528063680009,1225.166180309938,6460.302715580585,919436.393989983,955.9268569340616,477.9634284670308,1.0551465485761808,1.071047310687275,0.23781534214488015,0
lcl|Zmarina_Zosma127g00310.1,1128.25,771.7781299357729,6574.207459606515,1.6577507292228115,0.22483196691040697,8.557618031931863,1138.2585382943544,1139.0071464241403,174.19169556977369,358.2607962814636,771.7781299357729,1537.8351464709779,6572.549708877292,1297337.2796052631,1179.5743501895142,589.7871750947571,1.0088708515793081,0.9395190760397617,0.25016680821032317,0
lcl|Zmarina_Zosma127g00330.1,1016.2499999999984,689.3747577392245,6524.838192399983,0.25,0.22337023370233738,7.972020347633443,987.4712654047205,988.1970804717757,179.69219047940288,331.0915356908789,689.3747577392245,1365.4810899364027,6524.588192399983,976533.4698529411,1034.3895542455239,517.1947771227619,0.9716814419726663,0.9930676072689638,0.23372506205690521,0
lcl|Zmarina_Zosma1281g00010.1,383.75000000000006,223.06038030790168,2192.7779832096567,3.296992455790501,0.22149837133550485,4.978523037907636,402.02720679078425,402.8178215304279,58.466417858150145,83.32121717339267,223.06038030790168,582.8853982819006,2189.480990753866,162262.19734251968,499.56418110850797,249.78209055425398,1.0476279004320108,1.199095113299545,0.2979839107123742,0
lcl|Zmarina_Zosma1285g00010.1,379.75,269.86469040166617,2089.413533987634,3.4735327414280786,0.26596445029624755,5.8334569650923775,383.5412298567131,384.17570709747,57.26278807772053,119.24715482796805,269.86469040166617,487.55176955157003,2085.9400012462056,147590.97392384108,368.30461472360196,184.15230736180098,1.0099834887602714,0.8595058448296613,0.24679226885106795,0
lcl|Zmarina_Zosma128g00040.1,338.7500000000001,253.52343841295945,1769.059496083666,4.571600128956005,0.21549815498154976,4.426332674782292,328.599490261321,329.3522964948355,57.15645052110612,108.00092255095109,253.52343841295945,458.58534203135133,1764.48789595471,108472.93520642203,350.58441948040024,175.29220974020012,0.9700353956053754,0.7780891095046768,0.2468692130145959,0
lcl|Zmarina_Zosma128g00180.1,945.2500000000008,673.8180086478596,5313.692181187435,4.660655591148956,0.2161685621087894,7.558093937625935,957.7474875978533,958.5296416584667,136.75841697938125,239.81416350781498,673.8180086478596,1263.6247745691478,5309.031525596286,918779.0739379086,1023.8106110613328,511.9053055306664,1.0132213568874398,0.8502199009665652,0.22830363895472386,0
lcl|Zmarina_Zosma128g00360.1,311.2499999999997,205.12944054057022,2896.0,1.3721918826222916,0.25381526104417695,5.088856804149707,373.094827088235,373.88444665317724,55.40729035400102,86.57592546918481,205.12944054057022,397.3596746868395,2894.6278081173778,139789.57944915254,310.7837492176547,155.39187460882735,1.1986982396409167,0.8532996312570091,0.23658252308556124,0
lcl|Zmarina_Zosma128g00370.1,374.2499999999997,236.70510835501355,2626.01969669471,0.30023156350143865,0.24315297261189064,5.297562362186408,384.19266000276474,384.8982485861761,80.07639704405851,115.03233163633797,236.70510835501355,519.7951406213252,2625.719465131209,148146.66176470584,404.76280898498726,202.38140449249363,1.0265668937949632,1.0740306046762818,0.23686384652443068,0
lcl|Zmarina_Zosma128g00390.1,416.4999999999997,289.4459785230315,2108.0407646296567,0.8101201290767672,0.2513005202080834,5.771167671735392,398.5577122575852,399.1938782047718,62.94028666779831,134.45981015596834,289.4459785230315,560.7102152255477,2107.2306445005797,159355.75239616618,426.25040506957936,213.12520253478968,0.9569212779293769,0.9563535034157415,0.22225177163671647,0
lcl|Zmarina_Zosma129g00030.1,433.2499999999997,339.3830137352947,3051.795036577937,1.2770616271833786,0.23773802654356624,5.577913861236186,432.4687850007212,433.1702757861801,75.99999999999999,123.95894786839537,339.3830137352947,584.1881461977457,3050.517974950754,187636.48782467534,460.2291983293503,230.11459916467516,0.9981968493957796,0.6511474782940587,0.2419463185171824,0
lcl|Zmarina_Zosma129g00160.1,452.75,286.5892499385251,3609.245268042418,0.5685529820741041,0.2495858641634456,6.005129053759151,472.08381141488,472.78164448081964,89.3921246790356,139.67465156239402,286.5892499385251,619.7591425588339,3608.676715060344,223522.48335798815,480.08449099643985,240.04224549821993,1.0427030622084594,1.0559189663598634,0.2261526903896136,0
lcl|Zmarina_Zosma129g00330.1,344.25,212.1494953281079,2222.1360809486714,4.027749201690342,0.23335754054708302,5.104121623317835,421.2445845349231,422.12126515966946,30.033083012632446,63.198670325261745,212.1494953281079,441.0045513903631,2218.108331746981,178186.3625,377.80588106510135,188.90294053255067,1.2236589238487237,0.940787201936886,0.2312394398531051,0
lcl|Zmarina_Zosma12g00040.1,880.4999999999997,567.8582423556495,10263.699259393292,0.35321629714777075,0.230929396176415,7.825036826768403,1003.2289120634434,1004.0522432747009,112.74243199751906,250.90841604900416,567.8582423556495,1168.2173316679907,10263.346043096144,1008120.9072249591,917.3089156189866,458.6544578094933,1.1393854765058986,0.9349065419216475,0.22860271100225454,0
lcl|Zmarina_Zosma12g00070.1,298.25000000000006,178.90781655982622,3634.9602271918716,0.4960875227981922,0.2514668901927912,5.101884083765736,415.8028378931533,416.72993567262984,36.75852964572221,60.17121747843069,178.90781655982622,416.9718726991412,3634.4641396690736,173663.8392857142,356.8006552207105,178.40032761035525,1.394141954377714,0.8610488377968256,0.26843893879419134,0
lcl|Zmarina_Zosma12g00100.1,526.2499999999999,326.98692822249063,2693.451980233755,2.249182294372875,0.21852731591448935,5.7108765724385355,544.0087315475736,544.7988681027582,88.72444959852936,137.4656704374341,326.98692822249063,715.961520537496,2691.202797939382,296805.80668604653,578.4958501000618,289.2479250500309,1.0337458081664108,1.0988595966685346,0.25587157261736015,0
lcl|Zmarina_Zosma12g00190.1,402.25000000000006,277.0,3274.5871997912873,0.1154157402440195,0.22622747047855807,5.170697652238599,469.0181233172125,469.8794980067323,74.29603508391327,102.19793872056253,277.0,539.8586396980741,3274.4717840510434,220786.74264705877,437.6607009775115,218.83035048875576,1.1659866334797078,0.8011417497951737,0.287832092609568,0
lcl|Zmarina_Zosma12g00300.1,593.0,370.28877962617105,6400.0,4.204898451335559,0.24957841483979765,6.986814100239089,695.6759303008837,696.4606749726044,87.80197772302022,181.1905005173376,370.28877962617105,786.7173806058936,6395.795101548664,485057.4717832956,605.526880088556,302.763440044278,1.173146594099298,0.9604093400680334,0.22761090941144646,0
lcl|Zmarina_Zosma12g00330.1,775.7499999999998,500.93934839304967,8864.995271499334,0.5390485946938567,0.23676012461059195,7.571856509650899,919.3874999150248,920.2229271659221,109.90201616602995,211.77780600268312,500.93934839304967,967.2073131860025,8864.45622290464,846810.235681818,755.4295071833194,377.7147535916597,1.1851595229326781,0.8967186903205113,0.2095231716453436,0
lcl|Zmarina_Zosma12g00340.1,319.25000000000006,246.32775485647664,1338.6654028005748,7.98198544981815,0.2223962411902897,4.413928475092032,302.8204913806197,303.53385041714307,66.02690006715423,96.73199835976718,246.32775485647664,379.71151494524634,1330.6834173507566,92132.7983490566,282.97951658547913,141.48975829273957,0.9485371695555824,0.7224304221724512,0.22100446188259926,0
lcl|Zmarina_Zosma12g00370.1,754.4999999999999,571.2844039830907,5929.0,1.068558437285795,0.24828804948089248,7.652730083372952,742.4286160971974,743.0900225678773,129.77006951353644,222.3059248590668,571.2844039830907,982.1693711135955,5927.931441562714,552182.7816399285,759.8634462545288,379.9317231272644,0.9840008165635488,0.7403362102879516,0.22934145383161875,0
lcl|Zmarina_Zosma12g00460.1,581.7500000000001,380.9338128361753,3679.5022993368634,4.377678303472721,0.21028505944707057,5.701698744762948,604.1149518096698,604.9396825033161,124.05239313475336,184.13110853607998,380.9338128361753,772.7954743769159,3675.1246210333907,365952.0194672129,588.6643658408359,294.33218292041795,1.0384442661103046,0.9972416006039849,0.25159473246695885,0
lcl|Zmarina_Zosma12g00610.1,371.25000000000006,257.6106419474047,1887.8878878326327,2.982613665272218,0.2343434343434343,5.092573713874947,375.2255988069044,375.94649399369825,71.36284128551738,112.6777337570904,257.6106419474047,477.0329184746193,1884.9052741673604,141335.7663461538,364.3551847175289,182.17759235876446,1.010708683654961,0.9085682726386337,0.23811173822214282,0
lcl|Zmarina_Zosma12g00630.1,357.2500000000001,192.30981957711617,3906.25,0.5583472456733511,0.22113365990202932,4.919644646726249,485.51184331589684,486.5393827580417,46.23142450067913,75.31332967209856,192.30981957711617,430.4270442180413,3905.6916527543267,236720.5709745762,355.11371454594274,177.55685727297137,1.359025453648416,1.0191729575311272,0.2183192695135372,0
lcl|Zmarina_Zosma12g00650.1,629.0000000000005,403.7656693452458,5736.287980863912,0.0,0.22681505034446192,6.406911601510918,689.2568461756474,690.0634665174024,151.4395212479472,198.7215285648762,403.7656693452458,849.1760217037548,5736.287980863912,476187.5878220142,650.4544931388787,325.22724656943933,1.0957978476560364,0.980335553739383,0.2513969125701858,0
lcl|Zmarina_Zosma12g00660.1,294.75,175.93522507806998,1640.25,1.9491607720905553,0.24766751484308736,4.890695855849776,326.28457671180234,327.0320795854463,40.19850709229618,68.59972172145059,175.93522507806998,430.03211844252655,1638.3008392279094,106949.98107798168,361.432396721076,180.716198360538,1.1069875376142573,1.0924338758452163,0.2772600551612018,0
lcl|Zmarina_Zosma12g00670.1,781.5,536.6120541708696,4183.838773087192,5.156979312966727,0.2141181488590318,6.732456429321048,750.1101585767252,750.858398322438,130.81078165325607,222.05653355703305,536.6120541708696,1106.3589042025658,4178.681793774225,563788.334331337,884.3023706455327,442.15118532276637,0.9598338561442421,0.9794079297384239,0.2387702093265877,0
lcl|Zmarina_Zosma12g00720.1,559.2499999999999,379.51355652691456,2776.342856169168,7.502390937192525,0.21755327074951578,5.793536158101711,557.3443728970447,558.1094307354286,83.35622372722369,160.53901147790316,379.51355652691456,797.4290561554833,2768.8404652319755,311486.1366758242,636.8900446775801,318.44502233879007,0.9965925308843,0.9674616926990334,0.2687394398476477,0
lcl|Zmarina_Zosma12g00790.1,383.00000000000045,272.99999999999994,1599.0095974979881,4.0037289705284715,0.240208877284595,5.290517485466102,370.00675669506364,370.67888578072046,56.923122810568174,117.34095130916182,272.99999999999994,499.54679147301533,1595.0058685274596,137402.8363636364,382.2058401638535,191.10292008192675,0.9660750827547342,0.8918756050500095,0.22129873085082505,0
lcl|Zmarina_Zosma130g00060.1,384.24999999999994,273.1738267127855,2171.805600870923,3.1454650787299343,0.23682498373454786,5.1653870950268175,356.11514991642804,356.769172781308,80.44796882516046,136.39343745295386,273.1738267127855,557.8799130599319,2168.660135792193,127284.2426470588,421.48647560697805,210.74323780348902,0.9267798306218038,0.9357325009616814,0.28420751793072757,0
lcl|Zmarina_Zosma132g00280.1,519.7499999999995,291.55662265302453,15500.25,0.8171523165125962,0.2251082251082253,5.992552666204368,931.3559335721226,932.6854930406988,73.8777168262967,121.4653319381912,291.55662265302453,632.3952514985423,15499.432847683487,869902.2289285713,510.9299195603511,255.46495978017555,1.7919306081233735,0.7350359914659977,0.22963951279629383,0
lcl|Zmarina_Zosma132g00510.1,491.49999999999966,347.1091073801185,2167.9399917561227,1.903046204949645,0.2319430315361141,5.789867364794415,478.9104822406793,479.61218295728867,77.45535028023329,147.20655730678624,347.1091073801185,633.1879133617732,2166.036945551173,230027.84604105572,485.981356054987,242.9906780274935,0.9743855182923289,0.9044961301180082,0.19806653115327674,0
lcl|Zmarina_Zosma132g00680.1,2278.750000000002,1618.0844319312523,170156.25,5.074997702967165,0.20991040409581257,11.527727491386418,4927.909052021962,4929.626991433404,313.3908720139327,646.1561817356552,1618.0844319312523,3041.0549980561636,170151.17500229704,24301222.274668757,2394.8988163205086,1197.4494081602543,2.162549227436954,0.40219831236394643,0.2635770502578755,0
lcl|Zmarina_Zosma13315g00010.1,298.00000000000006,161.86184710271354,7744.0,3.712768382104673,0.2416107382550335,4.887543121946794,580.6169132913715,581.9656187399294,50.28376997627195,88.76697687896049,161.86184710271354,370.1833249611097,7740.2872316178955,338683.9813953488,281.41634808214917,140.70817404107459,1.94837890366232,0.7034146772898167,0.2303977572782046,0
lcl|Zmarina_Zosma133g00040.1,1464.7499999999986,1058.0103199825646,9504.5223705112,10.568907762221853,0.22461170848267645,9.570515488817263,1369.9188388368123,1370.613347798454,270.27510463313064,480.128020813968,1058.0103199825646,2156.1579020134855,9493.95346274898,1878580.949163286,1676.0298811995174,838.0149405997587,0.935257783810762,0.8907236001574961,0.2904287339857723,0
lcl|Zmarina_Zosma133g00770.1,784.2500000000006,506.51744905417917,4876.376067346763,2.6624430248505693,0.22824354478801387,7.295205918751135,821.8062423710348,822.5724954441366,106.07607763866243,195.89263828445308,506.51744905417917,1100.9312446721465,4873.713624321913,676625.5102611941,905.0386063876933,452.51930319384667,1.0478880999311881,1.0138614309299518,0.2403882499422563,0
lcl|Zmarina_Zosma134g00130.1,387.4999999999999,240.9362356799919,2042.5796234595664,3.798777624014945,0.2116129032258065,4.739905090347988,406.2305379953604,407.0587356705592,53.079037117922134,96.56634197189969,240.9362356799919,560.1024429009561,2038.7808458355514,165696.8142857142,463.53610092905643,231.76805046452822,1.0483368722460917,1.082368881300218,0.29681104156485455,0
lcl|Zmarina_Zosma134g00180.1,682.4999999999997,468.30548986152917,3113.7515628533874,5.201457834428131,0.24322344322344336,7.115952290673029,636.7089209364041,637.3491512851202,106.52511518942916,205.7233200526523,468.30548986152917,1001.373148250164,3108.550105018959,406213.9406438631,795.6498281975117,397.82491409875587,0.9329068438628636,1.0092265229618076,0.26713915790627174,0
lcl|Zmarina_Zosma13515g00010.1,418.49999999999983,278.7447270620364,2209.0,5.543906024892611,0.2628434886499404,5.9751155227501185,393.466961764263,394.06448217191877,95.27457268931033,142.12365360452148,278.7447270620364,544.5593529476438,2203.4560939751073,155286.8161094225,402.43569934312234,201.21784967156117,0.940183899078287,1.0655680388867925,0.21042568987051466,0
lcl|Zmarina_Zosma135g00180.1,791.2499999999994,483.02094937592153,5752.4073589417385,0.28207551295091593,0.2245392311743024,7.2433049595611925,899.4399646446672,900.2849060847684,118.34952034006025,221.76166368461313,483.02094937592153,973.2707629442989,5752.125283428788,810512.9121240603,751.5090992596857,375.75454962984287,1.1367329726946829,1.0280698970692732,0.20501406374176337,0
lcl|Zmarina_Zosma135g00490.1,1505.750000000001,1040.367851472287,17292.25,0.43071354573832493,0.214068293762798,9.46745060678366,1606.5772234785352,1607.4085700922474,208.4063598392632,412.93188267095803,1040.367851472287,2037.567959202665,17291.81928645426,2583762.311206003,1624.636076531707,812.3180382658535,1.066961463376081,0.8690191950812225,0.24516662193259856,0
lcl|Zmarina_Zosma135g00510.1,441.4999999999999,286.0544743376877,1985.8723394981046,2.4304762865449243,0.24009060022650064,5.712601979272742,441.5283116630235,442.22418019829087,70.9866381141497,113.70694247423147,286.0544743376877,605.518853922438,1983.4418632115596,195562.22555205046,491.8119114482065,245.90595572410325,1.0000641260770637,1.0561872583673568,0.243344058590193,0
lcl|Zmarina_Zosma135g00530.1,711.2500000000006,483.52167601631436,3656.217047352722,1.4360862862050696,0.2422964264792031,7.26251396926177,696.4511827831151,697.1257119318108,121.90897152499593,210.2671234333414,483.52167601631436,939.0045619105325,3654.780961066517,485984.258236434,728.7374384771911,364.36871923859553,0.9791932271115846,0.9809517003344831,0.24470674261624656,0
lcl|Zmarina_Zosma136g00050.1,302.2499999999998,155.249830346242,1639.2492412008205,0.672099006937044,0.22167080231596378,4.445857039884842,354.0586109671674,354.9426538188951,61.981725898714224,91.63466405324232,155.249830346242,354.68727293410836,1638.5771421938834,125984.2875,263.05260888086605,131.52630444043302,1.1714097964174282,1.2455579254423732,0.1954574908288742,0
lcl|Zmarina_Zosma136g00230.1,954.2499999999998,653.7605141396548,5256.25,3.179607528443729,0.22670509125840543,7.848241488819788,906.1845838459183,906.8835307942944,160.57004962562712,273.8353195139815,653.7605141396548,1359.7214925006438,5253.070392471556,822437.738425926,1085.8861729866621,542.9430864933311,0.9496301638416751,0.9947956229349348,0.2758728142765439,0
lcl|Zmarina_Zosma137g00110.1,725.2499999999999,489.48810072340297,14042.25,4.759865556595476,0.21555785361369648,6.6300204821284074,952.5425187360405,953.5596493181181,116.28890564430738,204.84220735658252,489.48810072340297,940.3229398302118,14037.490134443404,909276.0048076924,735.4807324736292,367.7403662368146,1.3133988538242547,0.7425240174772576,0.24889811892309172,0
lcl|Zmarina_Zosma137g00440.1,366.4999999999999,183.95474469628118,6400.0,1.4304354975955356,0.2346521145975444,5.447736398482346,611.9266704434446,613.1160334129386,39.32972234176421,81.0,183.95474469628118,394.87078047408147,6398.569564502404,375911.27042801556,313.87078047408147,156.93539023704074,1.669649851141732,0.894936913787891,0.17108213238516656,0
lcl|Zmarina_Zosma138g00040.1,523.0000000000001,318.76905388728954,3808.034535160522,3.5378342519946466,0.2217973231357552,5.824207946826482,585.7951860505513,586.6386640771316,74.34364800168595,153.74180596232216,318.76905388728954,656.0626427514001,3804.496700908527,344144.92219020164,502.32083678907793,251.16041839453897,1.12006727734331,1.0459164788787787,0.1971536744964482,0
lcl|Zmarina_Zosma138g00170.1,973.5000000000005,606.6133020492653,6791.444594024023,3.3768312202744677,0.2458483136449237,8.727344527191105,1053.3808665435308,1054.115185814687,168.24859379742708,266.18316651942877,606.6133020492653,1271.6036455627845,6788.067762803748,1111158.8249651324,1005.4204790433557,502.71023952167786,1.082055332864438,1.0448833169562046,0.23253143943907995,0
lcl|Zmarina_Zosma138g00240.1,441.99999999999994,301.6794919243112,5329.0,0.6503958704544803,0.21719457013574664,5.234765171676309,501.3850815491023,502.2578151626772,59.72488957507908,117.00000000000017,301.6794919243112,575.212336935906,5328.349604129546,252262.91289198602,458.21233693590585,229.10616846795293,1.1343553881201411,0.8395972271979936,0.21566897533901502,0
lcl|Zmarina_Zosma139g00030.1,315.25000000000006,217.06481476917034,1274.9630006655395,2.1314980606361202,0.22521808088818393,4.4350034711574216,283.2194378922464,283.88662241604914,70.45748254688533,109.53010710696473,217.06481476917034,462.0377106456457,1272.8315026049033,80591.61438679245,352.50760353868094,176.25380176934047,0.8983963136946751,1.040025917304997,0.264630124026225,0
lcl|Zmarina_Zosma139g00070.1,425.99999999999955,319.5138999346127,2446.50511142408,4.093462029446378,0.23161189358372483,5.336888566606141,396.15653471828523,396.827418407549,80.06472730231167,134.2558905260148,319.5138999346127,595.7881349019632,2442.4116493946335,157471.99999999994,461.5322443759484,230.7661221879742,0.9299449171790743,0.8063941199993928,0.2742454582614523,0
lcl|Zmarina_Zosma139g00310.1,796.9999999999999,570.1785352847329,4311.001184500984,0.2886962622972165,0.24257632789627775,7.726774077495525,770.0448038913061,770.7094952570957,121.75884348617804,219.59771710499368,570.1785352847329,1174.9439098678379,4310.712488238687,593993.1260794472,955.3461927628442,477.6730963814221,0.9661791767770467,0.8836685744870637,0.2683905014563565,0
lcl|Zmarina_Zosma139g00400.1,260.9999999999999,159.2229466617924,2766.447701897064,0.0,0.29118773946360166,5.464241864817922,339.548229269422,340.2953109850532,29.886090875109826,63.564667090295714,159.2229466617924,391.03403876815673,2766.447701897064,115800.89867841407,327.46937167786103,163.73468583893052,1.300951069997786,0.8992276610353069,0.32734740663225775,0
lcl|Zmarina_Zosma13g00410.1,315.74999999999994,226.95439440249305,3306.25,7.1299678354991585,0.24386381631037218,4.860377552024402,337.50611105578514,338.2390242121686,57.58764123684388,96.47215952276676,226.95439440249305,431.057686497996,3299.120032164501,114405.63749999998,334.5855269752292,167.2927634876146,1.0689029645472214,0.7892799806178638,0.2504030901319861,0
lcl|Zmarina_Zosma13g00580.1,320.7500000000001,223.50819569156556,2862.25,2.6439371796788644,0.22759158222915035,4.630824879181436,374.0636643674443,374.9206269209867,48.999999999999986,106.77895435677476,223.50819569156556,398.41140769793503,2859.6060628203213,140565.4764908257,291.63245334116027,145.81622667058014,1.166215633257815,0.7798817172435668,0.22404154854869854,0
lcl|Zmarina_Zosma13g00650.1,565.2500000000001,357.02327315055095,4105.002752240553,4.921321183443758,0.23883237505528523,6.54361462921326,635.4386280357843,636.2245759280692,65.08788403988711,129.69749039453825,357.02327315055095,742.7082039324991,4100.081431057109,404781.7110148514,613.0107135379609,306.50535676898045,1.124172716560432,0.9830692579695817,0.24239493647598923,0
lcl|Zmarina_Zosma13g00790.1,338.9999999999998,196.31086594043597,1381.790055157152,0.14112004288105068,0.22418879056047214,4.688703446079027,327.0015290484128,327.721005229635,53.89427775048695,96.65605594807111,196.31086594043597,510.99999999999994,1381.648935114271,107401.05726872245,414.3439440519288,207.1719720259644,0.9646062803787995,1.3090685032097074,0.2557680909370906,0
lcl|Zmarina_Zosma13g01210.1,1888.7499999999982,1200.5749075092417,41412.24999999998,10.346428933952707,0.23066401941319237,11.552740175271287,2589.255225928877,2590.2463284439978,287.3789601272712,499.98337923593624,1200.5749075092417,2317.2048797771176,41401.903571066025,6709376.04201761,1817.2215005411813,908.6107502705906,1.3708829786519547,0.7973432888338134,0.23052238572119244,0
lcl|Zmarina_Zosma13g01270.1,224.49999999999994,132.18018907300433,3206.999999999999,1.5626151656722236,0.34743875278396447,6.144462938238332,361.580212401066,362.35530484979745,35.78775240539554,51.37153647869981,132.18018907300433,268.019997126233,3205.437384834327,131301.36695278966,216.64846064753323,108.32423032376661,1.6106022824100938,0.76596955055102,0.25744779609075663,0
lcl|Zmarina_Zosma13g01320.1,322.2500000000001,262.4538039867926,1958.331904342969,0.2185908013405262,0.25756400310318067,5.241857333730217,312.2010570129447,312.82986139021205,37.74942675451377,72.36220915658814,262.4538039867926,473.3441368256753,1958.1133135416285,97862.52217741929,400.9819276690872,200.4909638345436,0.9688163134614263,0.5745931476208442,0.2964780526899462,0
lcl|Zmarina_Zosma140g00220.1,816.7499999999994,556.8693278844498,6304.817951373959,2.8024466571553175,0.24936230996837075,8.088064217644103,856.8623722628975,857.5644308585627,144.02442407522693,222.29539742110444,556.8693278844498,1122.3180396769135,6302.015504716804,735416.7530737706,900.022642255809,450.0113211279045,1.0491121790791529,0.9098800946150587,0.24982887679309723,0
