nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
Zosma01g17840.1,1527.0000000000005,941.0756192505556,19182.999999999996,3.649913740803293,0.24361493123772096,11.001617425335454,1863.7384473149657,1864.5740171607163,228.29258012442324,387.0564782615577,941.0756192505556,2027.296343206624,19179.350086259194,3476636.265470851,1640.2398649450663,820.1199324725332,1.2205228862573445,0.9431436824092498,0.2400871371275325,1
Zosma06g22350.1,2407.7500000000014,1553.1150465042226,32627.99999999998,1.5950155178005523,0.22469110165091877,12.570548525528002,2680.5481482338632,2681.374330453584,391.19250248916603,694.2929660045062,1553.1150465042226,3201.8916932508523,32626.404984482182,7189768.300015407,2507.5987272463462,1253.7993636231731,1.113300030415891,0.9564852853609885,0.22419691846682463,1
Zosma06g07820.1,2320.000000000003,1508.0334326658399,36181.0,0.35036922010727417,0.23448275862068935,12.867350038996815,2647.013789159399,2647.8251344011837,372.4377901265848,636.6657167180115,1508.0334326658399,3177.9150026186753,36180.649630779895,7010977.942366646,2541.249285900664,1270.624642950332,1.1409542194652567,0.9202444324160655,0.251445708793557,1
Zosma01g38640.1,3426.999999999996,2143.5191496829366,42229.00000000001,1.0,0.25795156113218587,17.319937373625702,3834.310107437843,3835.0332210901815,502.6678154052366,864.1118155150605,2143.5191496829366,4689.116196601432,42228.00000000001,14707479.806865335,3825.0043810863717,1912.5021905431859,1.118853255744922,1.0042073914371301,0.238025102357562,1
Zosma06g07100.1,767.2500000000007,531.9187509267707,5918.502981271513,0.969887585008545,0.2280873248615182,7.120866672059155,803.7323870542981,804.4989417226255,133.51515097417825,272.1330031192632,531.9187509267707,1027.5208045595728,5917.533093686505,647218.5472328244,755.3878014403095,377.6939007201548,1.047549543244441,0.8783940507949132,0.2383019887640054,1
Zosma03g25340.1,2944.5000000000005,1947.3525870628475,63530.99999999999,1.3792846105465755,0.27644761419595854,17.181008601428555,3482.5037329484658,3483.2169953692473,397.7745665205011,762.9100741611868,1947.3525870628475,4003.2999443035433,63529.62071538944,12132800.636829166,3240.3898701423564,1620.1949350711782,1.1827148014768094,0.8589918254814766,0.24611034837094647,1
Zosma01g40280.1,5336.999999999986,3633.978961794418,169744.0,0.613136468808855,0.22859284242083627,19.023877949929858,6680.596754781716,6681.509591672604,831.774556809441,1472.8673872122897,3633.978961794418,7159.624170774199,169743.3868635312,44642570.423613004,5686.756783561909,2843.3783917809546,1.2517513124942352,0.7647614879553736,0.25072974229906797,1
Zosma04g19970.1,1695.000000000002,1161.3061935439134,78400.0,0.0,0.24306784660766934,11.456437038037388,2783.4297188899886,2784.5563854890083,287.0524545297668,478.1658404379088,1161.3061935439134,2109.912238792048,78400.0,7753754.263967611,1631.746398354139,815.8731991770695,1.6421414270737376,0.5752189137388263,0.22599912118419271,1
Zosma03g26980.1,8724.49999999996,5839.139068402927,206747.99999999985,2.744315048785701,0.222591552524501,23.624223387778915,9731.908561530974,9732.743882639894,1395.1886723743685,2426.2585394703465,5839.139068402927,11934.383415847877,206745.25568495106,94726303.48506427,9508.12487637753,4754.062438188765,1.1154689164457583,0.8894537736418445,0.24575469778033646,1
Zosma04g05620.1,325.4999999999999,254.1065022404677,2187.0,1.7129524836645453,0.27649769585253464,5.556389002794314,327.96531828838243,328.5743537587122,57.92923240694883,110.8968949788115,254.1065022404677,426.84858030811364,2185.2870475163354,107961.10594795538,315.9516853293021,157.97584266465105,1.007573942514232,0.6530583611595967,0.26018079652420106,1
Zosma01g34000.1,1639.5000000000007,1131.2453356010117,10380.747210444912,0.4735395218807099,0.24031716986886237,10.939385636229378,1615.4396460406683,1616.1234300484498,288.79714398186195,502.7184911543898,1131.2453356010117,2274.080529807993,10380.27367092303,2611854.9411515663,1771.3620386536033,885.6810193268017,0.9853245782498735,0.9438693651812118,0.24366527054327877,1
Zosma01g15860.1,2496.25,1672.884867413678,25476.999999999993,0.9285866294371181,0.25758637956935404,14.5433598543543,2537.0667117756284,2537.724579467685,388.87638963198367,721.0525950326888,1672.884867413678,3549.5394940067135,25476.071413370555,6440046.041234439,2828.486898974025,1414.2434494870124,1.0163512115275426,0.9736028565170086,0.26117739977870336,1
Zosma06g10110.1,471.0000000000002,309.5750622517144,3185.09415000397,5.92930533172921,0.24628450106157102,6.062897048903628,500.57566860565646,501.2964402800642,83.63684575129578,135.38541759420121,309.5750622517144,602.7404154335364,3179.1648446722406,251298.12103746395,467.3549978393352,233.6774989196676,1.0627933516043657,0.9674357816747171,0.2442538812467383,1
Zosma02g25200.1,626.0000000000001,360.3624001257621,4818.520430935443,0.026572026910948978,0.2683706070287539,7.7391473095068815,723.1092586877865,723.8276982675671,92.15480191058363,145.39793072354757,360.3624001257621,785.5870114343022,4818.493858908532,523926.5367793242,640.1890807107546,320.0945403553773,1.1551266113223424,1.1020641625704772,0.2260666084897179,1
Zosma06g17150.1,392.2500000000001,299.84518313238436,2260.1509289272735,1.850285031439546,0.2523900573613766,5.709141187887947,399.3826485965559,400.0567126181122,42.67978576532946,101.45425334513179,299.84518313238436,560.2627504309454,2258.300643895834,160045.37331081083,458.8084970858136,229.4042485429068,1.0181839352365984,0.6941073969462324,0.24290309900554313,1
Zosma05g18700.1,376.74999999999983,245.231992705159,3906.25,2.813261328564523,0.2786994027869942,6.1214515747311244,419.098586253879,419.7654102018303,73.24068416335524,108.50805271307645,245.231992705159,532.7261713185483,3903.4367386714353,176202.99960191085,424.21811860547183,212.10905930273591,1.1124050066459965,0.941434867178273,0.2602695277611523,1
Zosma04g14420.1,603.2500000000002,406.9470712229062,3203.1086079369525,0.6858652056252507,0.2503108164111064,6.896771359711623,573.4468153194331,574.080808675382,100.73401262225457,174.20604739554014,406.9470712229062,921.6395541431187,3202.422742731327,329568.7748893805,747.4335067475786,373.7167533737893,0.9505956325228891,1.026963217161187,0.27076994536786825,1
Zosma02g24030.1,943.7500000000006,585.4319242660572,30800.25,3.6539953305330353,0.23417218543046345,8.318712363472246,1520.6381472921164,1521.786232127082,122.49190619052315,291.4013305967513,585.4319242660572,1243.8837338153778,30796.596004669467,2315833.336291541,952.4824032186266,476.2412016093133,1.6112722090512481,0.7069099437733165,0.2624972485381911,1
Zosma02g06020.1,578.9999999999999,423.18013462473,5020.406007718923,0.9170406747956824,0.25561312607944736,6.9749121752475025,621.0797050298778,621.7803027766264,96.98618396803816,171.2148677268592,423.18013462473,780.3928574397244,5019.488967044128,386610.74492099317,609.1779897128652,304.5889948564326,1.0726765199134334,0.7526563697703211,0.25135617778698194,1
Zosma05g06700.1,2591.000000000002,1646.4964684778347,68881.0,0.5427082914379809,0.2454650714010033,14.360434686542774,3407.7744937128687,3408.667867563244,354.6616889871752,694.6135044078101,1646.4964684778347,3506.980463979838,68880.45729170856,11619016.631358152,2812.366959572028,1406.183479786014,1.3152352349335648,0.8314841841190348,0.2397240106407395,1
Zosma06g05920.1,453.00000000000034,351.50596560275835,3087.9999999999995,1.3849565800538757,0.25607064017660025,6.086755673616533,423.8042000735717,424.4144296194042,83.9586635257942,141.76803849319484,351.50596560275835,664.2000599738101,3086.615043419946,180127.6080691642,522.4320214806153,261.21601074030764,0.9355501105376851,0.7184499425415519,0.2805224529596531,1
Zosma06g24910.1,1594.5000000000007,1103.766171785442,9347.375909400875,3.2252607625160423,0.25964252116650977,11.658176098327756,1555.8130511086479,1556.4397633399506,281.08505261693887,479.04817213961604,1103.766171785442,2215.5066242809476,9344.150648638359,2422504.736905721,1736.4584521413315,868.2292260706657,0.9757372537526794,0.9462586032393854,0.2547741900744576,1
Zosma05g24160.1,1849.7500000000005,1242.304314633774,22071.0,0.0449766710543983,0.23624814164076222,11.61258321167975,2071.111748554384,2071.9020984204176,260.4481762506886,478.4225695131771,1242.304314633774,2434.5109075304,22070.955023328945,4292778.30543893,1956.0883380172227,978.0441690086113,1.1196711709984504,0.8798835009123254,0.23841292312406015,1
Zosma07g03930.1,823.2499999999995,93.71067473778756,52051.39125912136,0.12973377897554708,0.2903127846948073,14.078067471834345,3448.2853347714704,3450.692515054002,17.125793943535243,38.92038625160087,93.71067473778756,279.1191949300103,52051.26152534239,11907278.833449714,240.19880867840942,120.09940433920471,4.188624761337956,0.634697469411035,0.09520920647442947,1
Zosma01g03400.1,684.9999999999997,431.254936995528,5967.665910641153,1.6310497797750496,0.2744525547445257,8.231014718797024,763.0937032894454,763.7711057337917,93.30016222710887,173.9290819031252,431.254936995528,900.0369653617714,5966.034860861378,583346.3019538189,726.1078834586463,363.0539417293231,1.1140054062619646,0.9975645005744131,0.24718153844684881,1
Zosma02g16160.1,4253.250000000001,2893.3649109800517,86151.00000000006,1.0251647433230724,0.24992652677364363,18.464960250791638,4781.40243547853,4782.152282959887,697.3423745215096,1260.8910935403305,2893.3649109800517,5688.336190031294,86149.97483525674,22868980.45741846,4427.445096490963,2213.7225482454814,1.1241762030161708,0.85323402957851,0.23695496978097672,1
Zosma06g27560.1,1065.9999999999993,687.8644342277616,10650.999999999998,6.204841150724389,0.25515947467166994,9.566395842270046,1216.748536058293,1217.4947787141916,139.11040886875736,268.5884790862483,687.8644342277616,1433.9970210763136,10644.795158849274,1482293.5361963182,1165.4085419900653,582.7042709950326,1.141415137015285,0.9323263301320011,0.23150419598241118,1
Zosma03g15190.1,921.2500000000003,650.2451509109143,13791.0,2.0145708747462203,0.24206241519674346,8.44928031830078,1159.064169923305,1159.9314084807943,129.3467808397229,229.67615892740255,650.2451509109143,1221.2997721788213,13788.985429125254,1345440.8723802392,991.6236132514188,495.8118066257094,1.2581429252898828,0.7014404968803887,0.24284593662138815,1
Zosma03g21880.1,1984.2499999999984,1353.6124625014295,46872.250000000015,2.68305234221551,0.25148040821469086,12.765241669050658,2275.3066826254435,2276.067019048546,274.48051290328283,501.7083688384335,1353.6124625014295,2744.5288831398193,46869.5669476578,5180481.075200534,2242.8205143013856,1121.4102571506928,1.146683473667857,0.8314978490339844,0.2561919870749595,1
Zosma02g16120.1,1473.2500000000002,1010.1110542341239,16896.999999999996,1.3591960212727596,0.2273884269472255,9.895746417561151,1567.456458725409,1568.236870254331,230.13600996090335,448.53666951370093,1010.1110542341239,2058.550384933136,16895.640803978724,2459366.8812250993,1610.013715419435,805.0068577097175,1.0639446521129534,0.8864149492404053,0.25816028549635417,1
Zosma01g24120.1,1306.2500000000018,822.8003039030053,13577.286913437769,6.9172499386563375,0.24114832535885133,10.043823357988956,1602.3395395483446,1603.1880116965256,212.84000766559276,357.36241210239615,822.8003039030053,1648.0764171684625,13570.369663499112,2570211.8008474587,1290.7140050660664,645.3570025330332,1.2266714178360516,0.9051446665915783,0.22721805921329646,1
Zosma03g34330.1,1086.0000000000002,763.237515353978,5842.228041993599,5.544441963342023,0.2357274401473296,8.801469367936626,1085.3441850399345,1086.051480119918,155.14268014334777,292.6755397150021,763.237515353978,1465.839286041803,5836.6836000302565,1179507.8174706649,1173.163746326801,586.5818731634005,0.9993961188213023,0.8921478248878619,0.23155118261101826,1
Zosma01g02780.1,953.2499999999991,593.0821165845996,10543.0,0.6590109055104192,0.21715184893784442,7.711229445259791,1228.5002035001864,1229.4905303063147,158.50675009280903,281.08901322445416,593.0821165845996,1193.5991470498595,10542.34098909449,1511646.9641129028,912.5101338254053,456.25506691270266,1.2887492300028194,0.8795307051375955,0.2560522362224328,1
Zosma04g03700.1,569.5,307.9665914164205,4725.572891813818,1.0,0.21422300263388938,5.896053402341761,674.2531052950368,675.1761079246871,86.46989277443988,152.2712678384845,307.9665914164205,711.1342498363495,4724.572891813818,455862.7767123287,558.862981997865,279.4314909989325,1.1839387274715307,1.1636583051514704,0.1959904272830298,1
Zosma05g32550.1,1703.999999999998,1146.4946478927386,21025.0,3.0000000000000044,0.23004694835680778,10.804952311195068,1919.1724779185429,1919.988973372592,261.0892905080033,513.6019988537536,1146.4946478927386,2242.9284290569767,21022.0,3686357.65787234,1729.326430203223,864.6632151016115,1.1262749283559537,0.8714777205098947,0.2408148841026452,1
Zosma01g39190.1,892.2499999999994,625.6618919208582,5662.682714764251,0.8742693606761995,0.2185486130568788,7.342605691558854,896.4577513748205,897.2249382943276,164.10062926258496,279.01841402278563,625.6618919208582,1144.9763647440373,5661.808445403574,805012.5898972598,865.9579507212516,432.9789753606258,1.0047158883438734,0.8921383333580344,0.23972305682595027,1
Zosma04g05440.1,3104.2500000000045,2133.9071724700384,80274.99999999999,8.722778374822134,0.2303293871305465,14.556976917734078,3844.9300383752106,3845.8266059607613,488.1285243494948,937.6285710032041,2133.9071724700384,4178.201706946814,80266.27722162516,14790382.283115668,3240.5731359436095,1620.2865679718047,1.238601929089218,0.7571083097834571,0.2500450668144753,1
Zosma05g27670.1,1448.2500000000016,1069.7600395461434,8305.547811745928,5.891415145499806,0.2285517003279818,9.698700977593194,1343.3361455719116,1344.013059772378,270.93246075422525,452.6035265317045,1069.7600395461434,2027.6547008560326,8299.656396600429,1806371.1048387098,1575.051174324328,787.525587162164,0.9275581878625307,0.8452611694433041,0.25128090871546693,1
Zosma03g06070.1,2124.500000000004,1434.9643072926017,18810.999999999996,3.9031585529230512,0.2626500353024236,13.742784762313907,2270.800354500589,2271.4789143108937,324.74889741043853,574.0414680438912,1434.9643072926017,2870.3238009878532,18807.096841447074,5159616.458158996,2296.282332943962,1148.141166471981,1.0688634288070533,0.9109594659091684,0.25159662502411656,1
Zosma01g21490.1,1740.0000000000032,1213.9859122786256,21609.0,0.8449806751212474,0.22988505747126395,10.8586086536581,1851.9867710110673,1852.7589147890437,264.98982711815717,489.4882651501782,1213.9859122786256,2332.976341281169,21608.15501932488,3432715.596330275,1843.4880761309907,921.7440380654954,1.0643602132247494,0.8520807426192476,0.24582454378839755,1
Zosma06g14020.1,570.2500000000001,392.58726364259826,4556.25,0.7402347344629934,0.2437527400263042,6.515762835745198,567.6697983863506,568.3516842758811,100.91106852325885,178.65270763652615,392.58726364259826,816.5795821095742,4555.509765265537,323023.6370192308,637.926874473048,318.963437236524,0.9954753150133284,0.9389053470649127,0.2743637332337244,1
Zosma06g10040.1,1850.7499999999986,1200.5508951991571,44164.0,3.069900754661082,0.25989463730919915,12.846100929981985,2465.6745780820306,2466.529379486834,264.152140836594,472.40631159882975,1200.5508951991571,2567.0016348859963,44160.930099245335,6083767.179871706,2094.5953232871666,1047.2976616435833,1.3322569650585074,0.7911008742766986,0.264471594510446,1
Zosma05g04410.1,421.5000000000001,239.01160224400428,4113.707330572024,0.0,0.23250296559905095,5.474847325251913,520.7737032531498,521.6616386008398,79.51063835387848,121.26269368869463,239.01160224400428,490.33846067264665,4113.707330572024,272130.8651877132,369.075766983952,184.537883491976,1.2355248001260966,1.0512535288323934,0.18755208766802473,1
Zosma11g00330.1,1823.7500000000016,1160.7438541948036,39351.000000000015,0.1857242421426242,0.2790952707333788,13.738299981071993,2432.224984453536,2433.0217821766155,269.3281231646451,493.4992655334249,1160.7438541948036,2398.7841838461136,39350.814275757875,5919594.992545874,1905.2849183126887,952.6424591563443,1.3336394705708203,0.8177773232859377,0.25184786035131423,1
Zosma52g00270.1,759.4999999999992,487.71152577100275,6018.010248448972,0.02546704066484307,0.23436471362738667,7.381784553104615,849.1944712490772,849.990715653963,113.91285366678025,197.5260606445804,487.71152577100275,1030.0835788838856,6017.984781408307,722484.2166979361,832.5575182393052,416.2787591196526,1.1180967363384833,0.9601633669230927,0.24792544568992167,1
Zosma05g06760.1,1402.7499999999993,939.3715347769331,19460.25,1.2588101338842759,0.25735163072536105,10.97908911426296,1569.4227043725346,1570.1477784257106,212.57537556016243,414.1070845077431,939.3715347769331,1875.5042255463122,19458.991189866116,2465364.0460951948,1461.397141038569,730.6985705192845,1.1188185381376121,0.8857622562717952,0.24169216265073942,1
Zosma05g28210.1,1335.249999999999,880.698897705587,24299.99999999998,0.16207267735069936,0.286837670848156,12.03782676359707,1671.1620956687589,1671.8897952876875,201.78516394379398,354.646471103616,880.698897705587,1800.7991472792974,24299.83792732263,2795215.487587106,1446.1526761756813,723.0763380878407,1.251572436374282,0.81599104624111,0.25382101349770636,1
Zosma03g03270.1,1247.2500000000005,806.2764715097466,19909.000000000004,1.7691573660595863,0.24934856684706344,10.100380582647878,1674.245875013584,1675.1438347858466,216.97892729607992,373.0609430060376,806.2764715097466,1531.934669380733,19907.230842633944,2806106.867221032,1158.8737263746955,579.4368631873477,1.3423498697242602,0.7901590830916804,0.236281930081756,1
Zosma02g21240.1,1048.2500000000002,683.7683547348222,5991.67827809207,2.3463273447486768,0.23181492964464578,8.441937549281118,1001.6723516200293,1002.3600773114977,185.2424412445297,331.62188141844115,683.7683547348222,1440.9012688910445,5989.331950747322,1004725.7245879116,1109.2793874726035,554.6396937363018,0.9555662786740082,1.0916193643830527,0.2316107665340069,1
Zosma03g06690.1,1571.7500000000007,1056.1178107258575,13530.765802769643,0.249999999999984,0.2525846985843804,11.35718292044275,1673.0001120741151,1673.7029056829645,261.72832344088465,442.5756467523942,1056.1178107258575,2049.587487436377,13530.515802769643,2801281.416491598,1607.0118406839829,803.5059203419914,1.0644187129467881,0.9246243061542013,0.23163390917202253,1
Zosma06g20270.1,2719.7500000000027,1828.1423716209902,26188.0,5.333455153988388,0.24009559702178485,14.206873119149309,2868.8221232763817,2869.554619681342,427.03972278689366,746.3049743121187,1828.1423716209902,3787.5686704961663,26182.66654484601,8234343.715334532,3041.2636961840476,1520.6318480920238,1.0548109654476987,0.9323766933595087,0.2559909064284541,1
Zosma05g05590.1,408.99999999999983,244.50566456853807,3358.7155387194175,9.220386274004905,0.24449877750611257,5.645808696059138,468.6896627833816,469.4727705354672,53.668732360800284,114.11807843982724,244.50566456853807,540.3558743023893,3349.4951524454127,220404.68227424743,426.2377958625621,213.11889793128105,1.1459404958028896,1.052899275319547,0.258473276536757,1
Zosma06g02420.1,1620.7499999999986,1086.686663948322,9910.634753670729,0.47497425958666517,0.2326083603270093,10.630103434095702,1682.731893380523,1683.4763003593728,248.857004219207,457.9552090845332,1086.686663948322,2258.0984214061027,9910.159779411142,2834092.453871681,1800.1432123215695,900.0716061607848,1.0382427230482951,0.9521362342139436,0.2390160462607409,1
Zosma02g04990.1,777.7499999999999,466.18268774426014,6320.25,0.053709908692142094,0.2532947605271617,8.054872426344025,844.9437111429377,845.6594619795803,131.2054130469185,219.66104734610735,466.18268774426014,1098.696632645103,6320.196290091308,715139.9256355934,879.0355852989956,439.5177926494978,1.0863949998623437,1.1062298286152903,0.249758760233263,1
Zosma03g12730.1,971.7499999999995,585.927936900766,12210.25,0.9283054161832052,0.25212245948031914,8.987400017364843,1057.790562918766,1058.51088344005,142.8528102678487,233.60149771419677,585.927936900766,1394.1976697639382,12209.321694583818,1120445.2903610351,1160.5961720497414,580.2980860248707,1.0885418707679615,1.094230020453103,0.2640549180252901,1
Zosma05g03830.1,462.74999999999943,306.4807840887289,7482.25,2.0663902526578966,0.34792004321988157,8.521216862217402,571.1078050596052,571.6999335805599,76.81726222021975,124.04896751110687,306.4807840887289,607.4341213773391,7480.183609747342,326840.8140560166,483.38515386623226,241.69257693311613,1.2341605727922331,0.8208741739834622,0.26451687960087134,1
Zosma06g10130.1,662.7500000000003,404.15338210082956,7407.0,0.46898347687538067,0.2549981139192756,7.641988865449043,814.719967228004,815.5246291201638,83.099994895981,166.43479674058716,404.15338210082956,917.9026899212507,7406.531016523125,665080.4207015808,751.4678931806636,375.7339465903318,1.229302100683521,0.9522165712190079,0.24371416200289284,1
Zosma04g22840.1,2378.499999999997,1538.138054199876,31329.0,1.2110001968137485,0.24805549716207728,13.842005688528703,2692.1103710657926,2692.871176611874,350.95847412711123,616.9857676342166,1538.138054199876,3183.8708460774524,31327.788999803186,7251555.1738270195,2566.8850784432357,1283.4425392216178,1.1318521635761178,0.9364719457628616,0.23137264408149633,1
Zosma1065g00010.1,3664.2499999999977,2597.178815551599,47649.000000000044,0.0009629124733284171,0.22569420754588265,15.50398324229341,3867.0553396609175,3867.834909337149,591.7341213837816,1033.4945348569956,2597.178815551599,4955.107339062261,47648.99903708757,14960146.88588711,3921.612804205266,1960.806402102633,1.055347025901868,0.8278168456792485,0.24791193216997817,1
Zosma05g18990.1,1900.749999999997,1283.827054440617,39800.25,0.6370986050982511,0.3330264369327902,16.607602760174913,2353.251713055788,2353.871560745467,263.61685899541675,492.6498532712502,1283.827054440617,2547.513523277909,39799.6129013949,5540711.324486301,2054.8636700066586,1027.4318350033293,1.2380648233885527,0.7864729584217939,0.2566163048506578,1
Zosma01g14300.1,207.75000000000009,126.00894720756082,856.3730999354085,0.2484488809945647,0.25511432009626944,4.116173883147624,201.38737547324058,202.0236720839379,43.20004246669427,74.05286222615149,126.00894720756082,267.3889679394117,856.1246510544139,40813.56408227846,193.33610571326022,96.66805285663011,0.9693736484873189,1.217668971558259,0.18495792523195825,1
Zosma01g11890.1,822.7500000000001,563.6465830676207,3937.039271868866,0.25,0.23457915527195378,7.617079631370642,796.6938715717598,797.3827552902408,113.9030107286545,229.0230485384147,563.6465830676207,1188.3563715486694,3936.789271868866,635819.258434256,959.3333230102546,479.6666615051273,0.968330442505937,0.975669926095477,0.25375973447668904,1
Zosma06g27310.1,2782.4999999999936,1829.4359936817941,251001.00000000012,2.955128396808725,0.2494159928122198,15.01478237458624,6015.639471411167,6017.084670103828,476.341192715538,805.7818304237385,1829.4359936817941,3650.1304828284983,250998.0448716033,36205307.92719849,2844.34865240476,1422.17432620238,2.161954886401143,0.4752931143135612,0.24774170624451883,1
Zosma01g23580.1,963.9999999999995,586.9917548096449,14952.999999999998,0.9921766447834908,0.26556016597510385,9.545039341629531,1299.4029398150522,1300.2497323062407,132.32144131575106,235.7861191738991,586.9917548096449,1252.1648497369606,14952.007823355214,1690649.3663624509,1016.3787305630615,508.18936528153074,1.3479283608039967,0.8704187907501933,0.2353639901587268,1
Zosma01g42820.1,2104.2500000000014,1452.2498673617222,29127.0,0.12782710469708464,0.240940952833551,12.54179252317237,2272.803555083456,2273.551064906359,326.5602355444918,539.5046360897035,1452.2498673617222,2838.297549065133,29126.872172895302,5169034.444736838,2298.7929129754293,1149.3964564877147,1.080101487505503,0.8606112893214892,0.2497154035237713,1
Zosma05g02700.1,1748.0000000000023,1178.1939113499193,13674.71049798224,0.01849808639408213,0.2425629290617846,11.566464494949882,1827.4356349814348,1828.154390421215,256.4713236546536,465.2349469514634,1178.1939113499193,2470.2379784988225,13674.691999895846,3342148.475216365,2005.0030315473591,1002.5015157736796,1.0454437271060826,0.9354191377403096,0.2664355476858707,1
Zosma04g20430.1,1122.5000000000014,639.4332088433849,82944.0,1.8059095842263178,0.24053452115812887,9.608120738317892,3099.9700401778077,3101.88537557227,147.6408216234674,264.68553643420773,639.4332088433849,1352.0228959203628,82942.19409041577,9621692.883189121,1087.337359486155,543.6686797430775,2.761665960069313,0.4674885094653128,0.2333578075626562,1
Zosma07g04470.1,858.2499999999998,516.9703152685665,16002.25,0.2496793868026169,0.2551704048936791,8.646457427447219,1104.5338383227559,1105.375388035942,128.21092429919494,211.20304468478162,516.9703152685665,1157.9955884277083,16002.000320613197,1221854.7484756096,946.7925437429267,473.39627187146334,1.2869604874136396,0.9269422254631946,0.24815519864664753,1
Zosma01g21520.1,1282.5000000000005,963.070317257902,19600.0,1.5377201660624824,0.22923976608187127,9.260409148637843,1375.9724742886392,1376.753167953884,177.99823033255214,413.8059627539193,963.070317257902,1727.481925013302,19598.462279833937,1895449.2854710557,1313.6759622593827,656.8379811296913,1.0728830208878275,0.6964449261397608,0.26522353216814026,1
Zosma04g11640.1,805.0000000000018,450.99027073008915,38809.0,0.772897991849159,0.2732919254658379,9.12319026344856,1687.2439064936639,1688.5235759278992,107.0613633661786,191.38483702527583,450.99027073008915,1023.2937745696922,38808.22710200815,2851111.8664643397,831.9089375444164,415.9544687722082,2.0959551633461615,0.6294461540043655,0.24810330917109175,1
Zosma02g20330.1,583.2499999999997,419.7695052623455,3811.4694084595976,1.786597471465547,0.2451778825546508,6.737336929212328,591.3397923360137,592.0302068062304,75.29361528632005,160.3295325900328,419.7695052623455,794.0250558496986,3809.682810988132,350499.76577102795,633.6955232596657,316.84776162983286,1.0138701968898656,0.8293733832379772,0.25121612162567875,1
Zosma03g32930.1,1366.7499999999993,875.9289284228096,12746.840869074053,4.058248064341,0.264130235961222,11.114598306999582,1490.7178220575481,1491.4065344167932,217.69357078909132,396.32659521727174,875.9289284228096,1883.4623049130812,12742.782621009712,2224293.4509011093,1487.1357096958095,743.5678548479048,1.0907026318328508,0.9877544850837141,0.24830801432453672,1
Zosma05g04850.1,1709.4999999999998,1138.277630577469,19560.999999999996,6.391448261394466,0.2772740567417374,12.911178771890608,1799.7164359976264,1800.349581641135,311.22870674172935,525.9737747420032,1138.277630577469,2284.9159047277594,19554.6085517386,3241258.6161154103,1758.9421299857563,879.4710649928782,1.0527735805777283,0.9521872857251901,0.22859721836888092,1
Zosma01g29040.1,806.5000000000007,587.4398733846022,4892.5377482149415,0.7390300475478558,0.26534407935523846,8.362386083642876,733.9988079009393,734.5711267464915,152.34772048741524,282.88627105839714,587.4398733846022,1099.0504064470888,4891.798718167393,539594.74024961,816.1641353886916,408.0820676943458,0.9101039155622301,0.8953425710943238,0.23958997692723757,1
Zosma02g22720.1,848.7500000000003,579.2361801190983,10612.0,6.074490992547161,0.2650957290132547,8.796434363075385,1012.0242709540122,1012.774752533571,133.88506773427082,246.76127932426584,579.2361801190983,1161.6315108607919,10605.925509007453,1025712.6993694361,914.870231536526,457.435115768263,1.192370275056273,0.7989348505253856,0.24686243875704827,1
Zosma01g29550.1,1090.2500000000011,706.2076987868824,38220.25,2.5376002447149384,0.2742490254528775,10.278202551089269,1589.4700374653182,1590.356771167468,204.39872078986934,328.2381844413857,706.2076987868824,1552.0482657723865,38217.712399755284,2529234.659598214,1223.8100813310007,611.9050406655003,1.457895012579974,0.724849714988412,0.25937975214796977,1
Zosma03g22840.1,1298.5000000000007,874.9022354010411,13413.093063079037,2.955801701975759,0.2510589141316903,10.345366160475313,1488.2587980589935,1489.0202505509,182.1422438137641,334.74919117445427,874.9022354010411,1752.418137265745,13410.137261377062,2217181.3065506653,1417.6689460912908,708.8344730456454,1.1461369257289125,0.8538792416038552,0.24940722525096815,1
Zosma06g04270.1,3175.2499999999923,2005.295519473303,45690.99999999997,6.533270189752391,0.2289583497362418,14.795115570685974,3756.511846114688,3757.3733326174975,499.4786179040469,834.6355656926037,2005.295519473303,4250.132400543643,45684.46672981022,14117854.360665118,3415.4968348510392,1707.7484174255196,1.1830601830138405,0.9343411082838123,0.23636842309965822,1
Zosma136g00100.1,2001.9999999999966,1343.4400807112397,27469.000000000004,2.8085132649743914,0.24375624375624416,12.438396668725995,2288.5807829307664,2289.362802698313,319.0252525871582,557.2486183619037,1343.4400807112397,2630.8309407832535,27466.191486735028,5241182.042378673,2073.58232242135,1036.791161210675,1.143147244221164,0.8632772644958622,0.23204205975397713,1
Zosma04g03240.1,1125.2500000000002,763.3895269591396,15781.0,0.8153706744974702,0.2337258387025105,8.897511573955882,1305.9729131953695,1306.8013134773364,169.08509526608833,353.719832547831,763.3895269591396,1477.2172197849955,15780.184629325502,1707729.6729060914,1123.4973872371645,561.7486936185823,1.160606899084976,0.8312434416931755,0.23864906129852856,1
Zosma05g12290.1,913.7500000000006,584.7473819963556,5892.9402564590155,2.9270599081075157,0.22435020519835827,7.79755759926501,979.80629463175,980.6038578852056,116.94131403123025,210.40059600693795,584.7473819963556,1296.7796521957112,5890.013196550908,961583.9260993483,1086.3790561887731,543.1895280943866,1.0722914305135425,1.0073499827656156,0.25251008376332024,1
